RECI,idloc,id_rec,dep,"nomdep",PROV,"nomprov",sec,"nombremunicipio","AsientoElectoral",dist,"nomdist",zona,"nomzona",CIRCUNDIST,"nombrerecinto",Habilitados,Inhabilitados,Depurados,"NombreReci","NombreMuni","AsientoEle",latitud,longitud,density,CANTIDAD DE MESAS,x,y
2802,403,1003202040302802,2,"La Paz",9,"Loayza",5,"Cairoma","Araca",0,"SIN DISTRITO",0,"SIN ZONA",18,"Unidad Educativa Libertad",580,1,22,"Unidad Educativa Libertad","Cairoma","Araca",-16.81969,-67.56012,12.741366591680695,3,1476.79,1932.0319099977182
2,1305,1003201130500002,1,"Chuquisaca",4,"Tomina",1,"Padilla","Padilla",0,"SIN DISTRITO",0,"SIN ZONA",4,"Escuela Manuel A. Padilla",2102,5,193,"Escuela Manuel A. Padilla","Padilla","Padilla",-19.30746,-64.30116,29.144196454254384,10,2204.29,850.2199325917959
4023,2363,1003207236304023,7,"Santa Cruz",7,"Cordillera",2,"Charagua","Masavi",0,"SIN DISTRITO",1,"MASAVI",55,"Esc. Secc. Central Masavi",468,5,15,"Esc. Secc. Central Masavi","Charagua","Masavi",-19.370372,-63.279874,3.5594190580768634,2,2533.49,807.3166424747584
1,2603,1003208260300001,8,"Beni",5,"Moxos",1,"San Ignacio","Pueblo Nuevo",0,"SIN DISTRITO",0,"SIN ZONA",6,"Esc. Sub-Central Pueblo Nuevo",64,0,1,"Esc. Sub-Central Pueblo Nuevo","San Ignacio","Pueblo Nuevo",-15.24535,-65.88788,1.4233088364290036,1,1954.46,2843.0665900000567
146,2059,1003204205900146,4,"Oruro",1,"Cercado",1,"Oruro","Oruro",4,"DISTRITO 4",240,"URB. SAN ISIDRO (ZONA SUD ESTE)",30,"U. Esc. San Isidro",2632,9,78,"U. Esc. San Isidro","Oruro","Oruro",-17.984997,-67.081552,1008.4119620537257,12,1308.56,1009.4579016855014
1,3905,1003201390500001,1,"Chuquisaca",7,"Nor Cinti",1,"Camargo","Quirucillani",1,"SIN DISTRITO",1,"SIN ZONA",5,"Unidad Educativa Quirucillani",84,0,2,"Unidad Educativa Quirucillani","Camargo","Quirucillani",-20.49862,-64.88852,2.029915836473105,1,2019.11,696.5951810317998
115,1547,1003205154700115,5,"Potosí",3,"Cornelio Saavedra",1,"Betanzos","Poco Poco",0,"SIN DISTRITO",0,"SIN ZONA",35,"Esc. Poco Poco",616,2,52,"Esc. Poco Poco","Betanzos","Poco Poco",-19.377263,-65.012924,10.005937854312906,3,2073.58,805.0340537204148
1,3380,1003202338000001,2,"La Paz",10,"Inquisivi",1,"Inquisivi","Marca Tigre",0,"SIN DISTRITO",0,"SIN ZONA",17,"Sede Social",82,0,13,"Sede Social","Inquisivi","Marca Tigre",-16.69044,-67.08649,4.513256625351973,1,1662.95,2357.422021038959
1,4117,1003208411700001,8,"Beni",4,"Yacuma",2,"Exaltación","Las Abras de Yacuma",0,"SIN DISTRITO",0,"SIN ZONA",6,"U.E. Las Abras De Yacuma",36,0,0,"U.E. Las Abras De Yacuma","Exaltación","Las Abras de Yacuma",-12.366601,-65.415026,0.36922098480535337,1,1992.6,3110.6306039998826
6005,2234,1003207223406005,7,"Santa Cruz",1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra","Santa Cruz de la Sierra",3,"DISTRITO 3",154,"UV-154",46,"U.E. 23 de Diciembre J. Carlos Truji",4704,40,320,"U.E. 23 de Diciembre J. Carlos Truji","Santa Cruz de La Sierra","Santa Cruz de la Sierra",-17.76983,-63.11529,2971.9700186528867,22,2950.36,1993.7070781083046
801,729,1003202072900801,2,"La Paz",1,"Murillo",1,"Nuestra Señora de La Paz","Nuestra Señora de La Paz",8,"DISTRITO 8",801,"SAN ANTONIO ALTO",6,"Esc. Genoveva Rios",6050,18,438,"Esc. Genoveva Rios","Nuestra Señora de La Paz","Nuestra Señora de La Paz",-16.50161,-68.10799,4133.671036247797,28,1481.5,2403.6855665969247
25044,729,1003202072925044,2,"La Paz",1,"Murillo",1,"Nuestra Señora de La Paz","Nuestra Señora de La Paz",3,"DISTRITO 3",301,"ZONA NORTE",9,"Colegio Luis Alberto Pabon",1759,6,114,"Colegio Luis Alberto Pabon","Nuestra Señora de La Paz","Nuestra Señora de La Paz",-16.49122,-68.13418,4824.990860233394,8,1309.15,2492.973680875016
8011,933,1003203093308011,3,"Cochabamba",8,"Germán Jordán",3,"Tolata","Carcaje",0,"SIN DISTRITO",0,"SIN ZONA",26,"Escuela Santa Maria (Carcaje)",2513,7,96,"Escuela Santa Maria (Carcaje)","Tolata","Carcaje",-17.5455,-66.0082,111.84935896203606,11,1943.09,1321.5050599896092
29,2526,1003208252600029,8,"Beni",1,"Cercado",1,"Trinidad","Trinidad",3,"DISTRITO 3",6,"POMPEYA",58,"(Cárcel) Cárcel De Mujeres",64,1,1,"(Cárcel) Cárcel De Mujeres","Trinidad","Trinidad",-14.84692,-64.90281,467.3110189252973,1,2173.79,2823.7541172785886
25345,461,1003202046125345,2,"La Paz",11,"Sud Yungas",1,"Chulumani","Pasto Pata",0,"SIN DISTRITO",0,"SIN ZONA",17,"U.E. Técnico Humanístico Pasto Pata",880,3,53,"U.E. Técnico Humanístico Pasto Pata","Chulumani","Pasto Pata",-16.367447,-67.470441,46.53337483317976,4,1745.41,2642.6411325062227
25810,686,1003202068625810,2,"La Paz",18,"Gualberto Villarroel",3,"Chacarilla","Rosapata",0,"SIN DISTRITO",0,"SIN ZONA",18,"U.E. Rosapata",319,1,30,"U.E. Rosapata","Chacarilla","Rosapata",-17.498402,-68.10151,4.215510969703376,2,936.432,1135.5516447019027
14014,2391,1003207239114014,7,"Santa Cruz",7,"Cordillera",6,"Camiri","Camiri",0,"SIN DISTRITO",1,"CAMIRI",55,"Col. Hugo Arteaga",1248,9,91,"Col. Hugo Arteaga","Camiri","Camiri",-20.03587,-63.51498,150.3866218727344,6,2475.76,748.3442442275253
1,1326,1003201132600001,1,"Chuquisaca",4,"Tomina",5,"El Villar","El Villar",0,"SIN DISTRITO",0,"SIN ZONA",4,"Colegio Eduardo Abaroa",876,1,76,"Colegio Eduardo Abaroa","El Villar","El Villar",-19.6299,-64.31137,6.7695521524404265,4,2215.74,798.6265344498485
1,2961,1003201296100001,1,"Chuquisaca",3,"Zudáñez",4,"Villa Ricardo Mugia - Icla","Cantar Gallo",0,"SIN DISTRITO",0,"SIN ZONA",3,"Escuela Cantar Gallo",153,2,9,"Escuela Cantar Gallo","Villa Ricardo Mugia - Icla","Cantar Gallo",-19.51735,-64.69359,3.9134233791287314,1,2138.82,807.8037818398167
16004,2510,1003207251016004,7,"Santa Cruz",14,"Germán Busch",1,"Puerto Suarez","Puerto Suarez",0,"SIN DISTRITO",1,"PUERTO SUAREZ (CAPITAL)",54,"Esc. Coop Educacional Puerto Suarez",3234,23,140,"Esc. Coop Educacional Puerto Suarez","Puerto Suarez","Puerto Suarez",-18.966289,-57.801748,217.1018857744656,15,3362.17,1394.6922184226853
1,3826,1003201382600001,1,"Chuquisaca",1,"Oropeza",2,"Yotala","Mosoj Llajta",1,"SIN DISTRITO",1,"SIN ZONA",3,"Unidad Educativa Victor Sandi",548,3,16,"Unidad Educativa Victor Sandi","Yotala","Mosoj Llajta",-19.15815,-65.24226,101.33949000171063,3,1984.21,800.3036430498042
1,3237,1003201323700001,1,"Chuquisaca",1,"Oropeza",3,"Poroma","Sijcha Alta",9,"SIJCHA - SIJCHA ALTA",318,"SIJCHA - SIJCHA ALTA",3,"Unidad Educativa Sijcha Alta",139,2,11,"Unidad Educativa Sijcha Alta","Poroma","Sijcha Alta",-18.92584,-65.30686,112.35422868092571,1,1947.81,1180.3130785527985
2,2231,1003204223100002,4,"Oruro",16,"Nor Carangas",1,"Huayllamarca","Bella Vista Marka",0,"SIN DISTRITO",0,"SIN ZONA",32,"Esc. German Busch",163,1,24,"Esc. German Busch","Huayllamarca","Bella Vista Marka",-18.054506,-67.637986,3.196879586323612,1,1002.8,1067.6169679999396
187,1616,1003205161600187,5,"Potosí",5,"Chárcas",2,"Toro Toro","Yambata",0,"SIN DISTRITO",0,"SIN ZONA",38,"U. E. Yambata",339,2,38,"U. E. Yambata","Toro Toro","Yambata",-18.050905,-65.948381,6.796529009282661,2,1771.19,1082.8171668423515
226,1652,1003205165200226,5,"Potosí",7,"Alonso de Ibáñez",1,"Sacaca","Carcoma",0,"SIN DISTRITO",0,"SIN ZONA",38,"Esc. Carcoma",562,3,51,"Esc. Carcoma","Sacaca","Carcoma",-17.989489,-66.320836,11.42543780294543,3,1535.83,1005.4618017195241
119,1551,1003205155100119,5,"Potosí",3,"Cornelio Saavedra",2,"Chaquí","Chaqui",0,"SIN DISTRITO",0,"SIN ZONA",35,"Esc. Andres De Santa Cruz",1532,7,197,"Esc. Andres De Santa Cruz","Chaquí","Chaqui",-19.588582,-65.564325,20.75080196226133,8,1887.03,773.7968892046891
73,1516,1003205151600073,5,"Potosí",1,"Tomás Frías",4,"Urmiri","Cahuayo",0,"SIN DISTRITO",1,"CAHUAYO",34,"Esc. Cahuayo",95,0,13,"Esc. Cahuayo","Urmiri","Cahuayo",-19.276694,-66.186976,1.5140195253115731,1,1483.34,853.8724503590793
1,1375,1003201137500001,1,"Chuquisaca",7,"Nor Cinti",1,"Camargo","Río Chico",0,"SIN DISTRITO",0,"SIN ZONA",5,"Escuela Rio Chico",179,1,18,"Escuela Rio Chico","Camargo","Río Chico",-20.69902,-65.22565,30.45681045081967,1,1862.42,662.7954465296797
5001,2234,1003207223405001,7,"Santa Cruz",1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra","Santa Cruz de la Sierra",2,"DISTRITO 2",71,"UV-71",45,"Colegio Josefina Balsamo( Los Tusequis)",4474,25,201,"Colegio Josefina Balsamo( Los Tusequis)","Santa Cruz de La Sierra","Santa Cruz de la Sierra",-17.740904,-63.151109,2725.5400792318433,20,2670.24,2268.5344084729663
1,2549,1003208254900001,8,"Beni",2,"Vaca Diez",2,"Guayaramerín","Cachuela Esperanza",0,"SIN DISTRITO",0,"SIN ZONA",61,"Esc. Juddi De Suarez",381,1,27,"Esc. Juddi De Suarez","Guayaramerín","Cachuela Esperanza",-10.53687,-65.58167,4.25137330955998,2,1917.12,3297.341582709826
350,1761,1003205176100350,5,"Potosí",11,"José María Linares",3,"Ckochas","Esquiri",0,"SIN DISTRITO",0,"SIN ZONA",35,"Esc. Esquiri",79,0,11,"Esc. Esquiri","Ckochas","Esquiri",-19.64289,-65.219167,6.622505293996984,1,1980.25,766.1720673738355
1,3683,1003201368300001,1,"Chuquisaca",2,"Azurduy",1,"Azurduy","Collpamayu",1,"SIN DISTRITO",1,"SIN ZONA",4,"U.E. Collpamayu",446,6,28,"U.E. Collpamayu","Azurduy","Collpamayu",-20.08899,-64.51823,7.516956080681078,2,2160.33,741.9751599678539
1,3286,1003205328600001,5,"Potosí",9,"Nor Lipez",1,"Colcha \"K\"","Pozo Cavado",0,"SIN DISTRITO",0,"SIN ZONA",36,"U.E. Tomas Frias",251,0,26,"U.E. Tomas Frias","Colcha \"K\"","Pozo Cavado",-21.206184,-66.795819,1.5979463478526434,2,1414.4,598.4292274121544
2,2086,1003204208600002,4,"Oruro",2,"Abaroa",1,"Challapata","Culta",0,"SIN DISTRITO",0,"SIN ZONA",31,"Esc. Gualberto Villarroel",342,0,47,"Esc. Gualberto Villarroel","Challapata","Culta",-19.147567,-66.178981,4.021120037216837,2,1503.31,874.3647543310082
112,2059,1003204205900112,4,"Oruro",1,"Cercado",1,"Oruro","Oruro",1,"DISTRITO 1",223,"MERCADO CAMPERO-PLAZA 10 DE FEBRERO.-",30,"Col. Ignacio Leon",2425,7,126,"Col. Ignacio Leon","Oruro","Oruro",-17.969574,-67.110658,1237.2442156047,11,1190.79,1124.1308444772249
25845,4219,1003207421925845,7,"Santa Cruz",7,"Cordillera",3,"Cabezas","Loma Blanca",0,"SIN DISTRITO",0,"SIN ZONA",55,"U. E. Loma Blanca",221,0,0,"U. E. Loma Blanca","Cabezas","Loma Blanca",-18.375,-63.203,9.088253245609456,1,2542.21,855.1470999998855
190,821,1003203082100190,3,"Cochabamba",1,"Cercado",1,"Cochabamba","Cochabamba",28,"DISTRITO 28 - LA MAICA",136,"ZONA 136",22,"Unidad Educativa Demetrio Canelas",2459,3,135,"Unidad Educativa Demetrio Canelas","Cochabamba","Cochabamba",-17.4231,-66.2023,2113.4607293118424,11,1519.43,1336.5165239958571
1118,1012,1003203101201118,3,"Cochabamba",11,"Tapacarí",1,"Tapacarí","Tunas Vinto",0,"SIN DISTRITO",0,"SIN ZONA",27,"Unidad Educativa Apharumiri",212,0,28,"Unidad Educativa Apharumiri","Tapacarí","Tunas Vinto",-17.5305,-66.547,13.176903103833967,1,1337.21,1367.8548500025659
25688,936,1003203093625688,3,"Cochabamba",9,"Quillacollo",1,"Quillacollo","Piñami",0,"SIN DISTRITO",0,"SIN ZONA",28,"U.E. Pocpocollo",273,0,0,"U.E. Pocpocollo","Quillacollo","Piñami",-17.373754,-66.255147,1548.910044657189,2,1571.56,1899.0275088097117
175,821,1003203082100175,3,"Cochabamba",1,"Cercado",1,"Cochabamba","Cochabamba",13,"DISTRITO 13 - HUAYRA KASA",126,"ZONA 126",21,"Escuela Buenas Nuevas A",4149,19,229,"Escuela Buenas Nuevas A","Cochabamba","Cochabamba",-17.4199,-66.1457,2611.428460501779,19,1849.74,1673.1699439751762
1316,1073,1003203107301316,3,"Cochabamba",13,"Mizque",2,"Vila Vila","Sivingani",0,"SIN DISTRITO",0,"SIN ZONA",25,"Nucleo Escolar Sivingani",368,0,47,"Nucleo Escolar Sivingani","Vila Vila","Sivingani",-17.9151,-65.6872,4.5907643127039695,2,1948.06,1255.7908239980047
123,1555,1003205155500123,5,"Potosí",3,"Cornelio Saavedra",3,"Tacobamba","Tacobamba",0,"SIN DISTRITO",0,"SIN ZONA",35,"Esc. Tacobamba",743,1,99,"Esc. Tacobamba","Tacobamba","Tacobamba",-19.201087,-65.552516,6.495317439189821,4,1694.19,885.6930222799556
2558,712,1003202071202558,2,"La Paz",20,"Caranavi",2,"Alto Beni","Santa Ana de Alto Beni",0,"SIN DISTRITO",0,"SIN ZONA",16,"U. E. Bella Vista II",509,1,52,"U. E. Bella Vista II","Alto Beni","Santa Ana de Alto Beni",-15.62154,-67.42459,12.715727379603177,3,1639.07,2897.4512674404486
25582,717,1003202071725582,2,"La Paz",20,"Caranavi",2,"Alto Beni","Santa Rosa",0,"SIN DISTRITO",0,"SIN ZONA",16,"U.E. Santa Rosa I",250,1,26,"U.E. Santa Rosa I","Alto Beni","Santa Rosa",-15.545953,-67.451256,13.037295380622481,2,1599.99,2918.91946909035
1604,1101,1003203110101604,3,"Cochabamba",16,"Tiraque",1,"Tiraque","Sacabambilla",0,"SIN DISTRITO",0,"SIN ZONA",25,"Escuela Seccional Sacabambilla",445,0,40,"Escuela Seccional Sacabambilla","Tiraque","Sacabambilla",-17.4787,-65.7649,59.839515141680025,2,2119,1951.444595000861
20027,3184,1003207318420027,7,"Santa Cruz",11,"Ñuflo De Chávez",4,"San Julian","Núcleo 11-San Antonio",0,"SIN DISTRITO",1,"NUCLO 11 SAN ANTONIO",53,"Esc. San Antonio",138,2,4,"Esc. San Antonio","San Julian","Núcleo 11-San Antonio",-16.834164,-62.723049,18.925084454409767,1,2829.84,2569.29259117157
1,1224,1003201122400001,1,"Chuquisaca",1,"Oropeza",2,"Yotala","Pulqui",7,"PULQUI - PULQUI",307,"PULQUI - PULQUI",3,"Posta De Salud Y Salón De La Comunidad",154,0,25,"Posta De Salud Y Salón De La Comunidad","Yotala","Pulqui",-19.24057,-65.1908,11.89395535735581,1,2015.57,798.429151319942
1,3881,1003209388100001,9,"Pando",3,"Madre de Dios",1,"Puerto Gonzalo Moreno","Contravaricia",1,"SIN DISTRITO",1,"CENTRAL",7,"U.E. 2 de Agosto",241,2,5,"U.E. 2 de Agosto","Puerto Gonzalo Moreno","Contravaricia",-11.36894,-66.41665,2.029989335409179,1,1690.31,3208.9029599999003
1,3484,1003204348400001,4,"Oruro",1,"Cercado",2,"Caracollo","Central Cañohuma",1,"SIN DISTRITO",1,"SIN ZONA",32,"Esc. Rene Bernal Escalante",317,0,22,"Esc. Rene Bernal Escalante","Caracollo","Central Cañohuma",-17.415157,-67.264999,3.3729767116582376,2,1311.52,1538.192947029918
1013,976,1003203097601013,3,"Cochabamba",10,"Chapare",1,"Sacaba","Esmeralda",0,"SIN DISTRITO",0,"SIN ZONA",23,"Unidad Educativa Ceilab",1477,10,2,"Unidad Educativa Ceilab","Sacaba","Esmeralda",-17.3894,-66.073,1289.4961689969928,7,2097.34,2184.8122799801417
11,1976,1003206197600011,6,"Tarija",3,"Gran Chaco",2,"Caraparí","Zapatera Norte",0,"SIN DISTRITO",0,"SIN ZONA",42,"U.E. Zapatera Norte",386,0,26,"U.E. Zapatera Norte","Caraparí","Zapatera Norte",-21.55252,-63.82479,3.14192103895974,2,2406.37,573.6352475398973
2575,627,1003202062702575,2,"La Paz",15,"Abel Iturralde",2,"San Buenaventura","San José de Chupiamonas",0,"SIN DISTRITO",0,"SIN ZONA",1,"Esc. Chaupy Yachay Huasi",181,0,6,"Esc. Chaupy Yachay Huasi","San Buenaventura","San José de Chupiamonas",-14.21644,-68.05549,4.3136504476150215,1,1242.79,3023.6487888798106
1028,992,1003203099201028,3,"Cochabamba",10,"Chapare",3,"Villa Tunari","Villa Tunari",0,"SIN DISTRITO",0,"SIN ZONA",24,"Escuela San Antonio de Villa Tunari",2339,15,136,"Escuela San Antonio de Villa Tunari","Villa Tunari","Villa Tunari",-16.9728,-65.4174,42.14542316636458,11,2167.72,2444.335752000988
13,1494,1003205149400013,5,"Potosí",1,"Tomás Frías",1,"Potosí","Potosí",7,"DISTRITO 7",18,"SAN ANSELMO",33,"Esc. Copacabana",2651,5,146,"Esc. Copacabana","Potosí","Potosí",-19.59232,-65.75468,883.3022195011795,12,1686.58,744.914754111032
18,1494,1003205149400018,5,"Potosí",1,"Tomás Frías",1,"Potosí","Potosí",5,"DISTRITO 5",11,"SAN ROQUE",33,"Esc. Jose A.Zampa",1019,2,75,"Esc. Jose A.Zampa","Potosí","Potosí",-19.58199,-65.75164,889.8899686187642,5,1700.11,775.9435931353223
4,3177,1003206317700004,6,"Tarija",5,"Méndez",1,"San Lorenzo","Tomatitas",0,"SIN DISTRITO",3,"SIN ZONA",40,"U.E. Angel Calabi Pasolinni",2270,15,110,"U.E. Angel Calabi Pasolinni","San Lorenzo","Tomatitas",-21.49823,-64.76366,684.2104410267535,10,1911.92,602.412220568369
25908,4236,1003203423625908,3,"Cochabamba",3,"Ayopaya",1,"Ayopaya (Villa de Independencia)","Cotani",0,"SIN DISTRITO",0,"SIN ZONA",27,"U. E. Cotani",212,1,1,"U. E. Cotani","Ayopaya (Villa de Independencia)","Cotani",-17.259,-66.712,8.630039809939253,1,1460.11,1842.2921999976772
207,1634,1003205163400207,5,"Potosí",6,"Nor Chichas",1,"Cotagaita","Mormorque",0,"SIN DISTRITO",0,"SIN ZONA",36,"U.E. San Lorenzo",101,0,8,"U.E. San Lorenzo","Cotagaita","Mormorque",-20.787727,-65.397755,1.6662651312294279,1,1789.66,646.2654997267315
1,2604,1003208260400001,8,"Beni",5,"Moxos",1,"San Ignacio","San Francisco",0,"SIN DISTRITO",0,"SIN ZONA",6,"Esc. San Francisco",330,0,13,"Esc. San Francisco","San Ignacio","San Francisco",-15.41029,-65.35629,2.1009361278512064,2,2078.26,2785.3302175901927
1,3930,1003207393000001,7,"Santa Cruz",3,"Velasco",1,"San Ignacio","Palmarito Alto Paragua",1,"SIN DISTRITO",1,"Palmarito Alto Paragua",54,"U.E. Jose Ferreira",72,0,0,"U.E. Jose Ferreira","San Ignacio","Palmarito Alto Paragua",-15.389161,-60.966249,1.4300575551566852,1,3026.9,2592.487192000172
1,3341,1003208334100001,8,"Beni",6,"Marbán",2,"San Andrés","Nueva Magdalena",0,"SIN DISTRITO",0,"SIN ZONA",59,"Escuela Nueva Magdalena",320,3,17,"Escuela Nueva Magdalena","San Andrés","Nueva Magdalena",-15.486105,-63.698764,2.148494600715502,2,2454.07,2766.4761395779083
25361,4030,1003207403025361,7,"Santa Cruz",1,"Andrés Ibáñez",3,"Porongo","San Pedro",0,"SIN DISTRITO",0,"SIN ZONA",56,"U.E. San Pedro",80,0,1,"U.E. San Pedro","Porongo","San Pedro",-17.72083,-63.431509,4.507710482962887,1,2178.43,1963.5127645358177
1004,2246,1003207224601004,7,"Santa Cruz",1,"Andrés Ibáñez",2,"Cotoca","Puerto Pailas",0,"SIN DISTRITO",1,"PUERTO PAILAS",47,"Escuela Demetrio Añez",2935,18,142,"Escuela Demetrio Añez","Cotoca","Puerto Pailas",-17.66665,-62.79085,86.01712832558084,13,3176.93,2017.2621544955116
1,1319,1003201131900001,1,"Chuquisaca",4,"Tomina",3,"Sopachui","Amancaya",0,"SIN DISTRITO",0,"SIN ZONA",4,"Internado Santa Rosa De Amancaya",366,2,66,"Internado Santa Rosa De Amancaya","Sopachui","Amancaya",-19.32515,-64.55762,6.75502818253873,2,2165.61,848.2642174998848
114,821,1003203082100114,3,"Cochabamba",1,"Cercado",1,"Cochabamba","Cochabamba",7,"DISTRITO 7 - QUERU QUERU",105,"ZONA 105",20,"Instituto Americano",7625,25,329,"Instituto Americano","Cochabamba","Cochabamba",-17.3689,-66.1543,2480.3559417064366,34,1955.96,2348.674665980791
2,2190,1003204219000002,4,"Oruro",10,"Saucarí",1,"Toledo","Untavi",0,"SIN DISTRITO",0,"SIN ZONA",32,"Esc. Pumasara",147,1,18,"Esc. Pumasara","Toledo","Untavi",-18.6561,-67.35503,0.9635593641516497,1,1158.03,920.052747850091
2,2811,1003204281100002,4,"Oruro",11,"Tomás Barrón",1,"Eucaliptus","Alcamarca",0,"SIN DISTRITO",0,"SIN ZONA",32,"Esc. Tupac Katari",215,0,20,"Esc. Tupac Katari","Eucaliptus","Alcamarca",-17.5953,-67.45214,12.055254402495866,1,1167.66,1298.241017998663
103,2263,1003207226300103,7,"Santa Cruz",1,"Andrés Ibáñez",5,"El Torno","Tarumá - San Luís",0,"SIN DISTRITO",2,"TARUMA",56,"Nucleo Central Taruma",771,3,35,"Nucleo Central Taruma","El Torno","Tarumá - San Luís",-18.11805,-63.46047,35.884515192136405,4,2196.17,987.9498321289861
25642,4195,1003203419525642,3,"Cochabamba",12,"Carrasco",4,"Chimoré","Senda \"F\" 27 de Mayo",0,"SIN DISTRITO",0,"SIN ZONA",24,"U.E. Bolivia",275,2,1,"U.E. Bolivia","Chimoré","Senda \"F\" 27 de Mayo",-16.874859,-65.131844,8.414990186418377,2,2190.17,2456.963423996295
1,3262,1003209326200001,9,"Pando",1,"Nicolás Suárez",4,"Bella Flor","Santa Lucía",0,"SIN DISTRITO",1,"CENTRAL",62,"U.E.  Hugo Antequera",594,5,13,"U.E.  Hugo Antequera","Bella Flor","Santa Lucía",-11.084107,-67.896992,3.8081564242802197,3,1325.19,3240.3697183854692
160,1589,1003205158900160,5,"Potosí",4,"Chayanta",3,"Pocoata","Vila Vila",0,"SIN DISTRITO",0,"SIN ZONA",39,"U. E. Vila Vila",359,2,44,"U. E. Vila Vila","Pocoata","Vila Vila",-18.826948,-66.273415,11.727438652959965,2,1516.83,912.6693587574457
105,1537,1003205153700105,5,"Potosí",3,"Cornelio Saavedra",1,"Betanzos","Millares",0,"SIN DISTRITO",0,"SIN ZONA",35,"Esc. Unzaga De La Vega",625,2,45,"Esc. Unzaga De La Vega","Betanzos","Millares",-19.42286,-65.182774,6.380838435539029,3,1997.42,786.0402582735289
25628,2059,1003204205925628,4,"Oruro",1,"Cercado",1,"Oruro","Oruro",3,"DISTRITO 3",258,"MAGISTERIO NOR ESTE",29,"U.E. Avelino Siñani Magisterio",523,2,0,"U.E. Avelino Siñani Magisterio","Oruro","Oruro",-17.941852,-67.106804,1113.1241074341515,3,1253.29,1294.7533319910951
25498,4090,1003207409025498,7,"Santa Cruz",7,"Cordillera",5,"Gutiérrez","Comunidad Parlamento",0,"SIN DISTRITO",0,"SIN ZONA",56,"U.E. Parlamento",47,0,0,"U.E. Parlamento","Gutiérrez","Comunidad Parlamento",-19.560265,-63.458893,1.7780476218336647,1,2466.13,792.969558567758
13001,2325,1003207232513001,7,"Santa Cruz",5,"Chiquitos",1,"San José","San José (Chiquitos)",0,"SIN DISTRITO",1,"SAN JOSE (CHIQUITOS)",54,"Esc. German Busch",4069,19,146,"Esc. German Busch","San José","San José (Chiquitos)",-17.84692,-60.74323,70.83737584325858,18,3261.3,1699.9032876784856
1,1360,1003201136000001,1,"Chuquisaca",6,"Yamparáez",1,"Tarabuco","Pajcha",11,"PAJCHA - PAJCHA",334,"PAJCHA - PAJCHA",3,"Escuela Gustavo Valdivia De Pajcha",433,4,60,"Escuela Gustavo Valdivia De Pajcha","Tarabuco","Pajcha",-18.97762,-65.03048,5.694809272772113,2,2081.98,1011.2651087991939
74,1517,1003205151700074,5,"Potosí",2,"Bustillo",1,"Uncía","Uncia",0,"SIN DISTRITO",0,"SIN ZONA",39,"Coleg. Rafael Bustillo",2853,12,211,"Coleg. Rafael Bustillo","Uncía","Uncia",-18.467329,-66.567614,170.03401585456993,13,1450.2,933.8965509462328
25811,676,1003202067625811,2,"La Paz",18,"Gualberto Villarroel",1,"San Pedro de Curahuara","German Busch (G. Villarroel)",0,"SIN DISTRITO",0,"SIN ZONA",18,"U.E. Tocopilla",95,0,13,"U.E. Tocopilla","San Pedro de Curahuara","German Busch (G. Villarroel)",-17.533185,-68.055762,4.630674523940301,1,954.299,1134.9434289998158
2627,449,1003202044902627,2,"La Paz",10,"Inquisivi",5,"Ichoca","Franz Tamayo (Inquisivi)",0,"SIN DISTRITO",0,"SIN ZONA",17,"Escuela Pedro Domingo Murillo",240,0,31,"Escuela Pedro Domingo Murillo","Ichoca","Franz Tamayo (Inquisivi)",-17.18484,-67.25848,5.676645580750531,2,1382.43,1693.8305670374468
1,3684,1003201368400001,1,"Chuquisaca",2,"Azurduy",1,"Azurduy","Quehueñal",1,"SIN DISTRITO",1,"SIN ZONA",4,"U.E. Quehueñal",82,0,8,"U.E. Quehueñal","Azurduy","Quehueñal",-19.92459,-64.4158,4.771517731059266,1,2190.45,760.3074470399257
